"mes","nombre","ap_paterno","ap_materno","sexo","curp","rango","rfc","actividad","division","grupo","mod","sal"
1,"ERNESTO","SALAZAR","JUAREZ",2,"ARAG732761MDFCMV16","E5","MAC260003IT4",4113,8,46,10,1586.614135
1,"BRENDA","HAQUET","CARRILLO",1,"BAPA732606MMSAQS19","E5","ASI0622076C0",8310,4,60,10,477.2940722
1,"PAMELA","FLORES","CARRILLO",2,"UIAV762003MDFAUC17","E6","ICO732626663",7610,3,76,10,566.3587246
1,"EDUARDO","TORRES","ESTROP",1,"SATI772603MNLLAD10","E4","SMR221060KC6",6310,6,28,10,564.8233861
1,"ORALIA","ACOSTA","DIAZ",2,"GOHL062306HDFNAP11","E5","MBS762927D72",8310,6,62,10,1292.914945
1,"LETICIA","MARQUEZ","LA",2,"AUUD762060HGTGAN16","E7","NVI062612G32",8411,4,48,10,125.7362429
1,"MARIA","REAL","EZ",1,NA,"E6","TPA7222263K3",8310,7,83,10,1568.412398
1,"TELLY","JUAREZ","RAMOS",1,"TAAR080022MDFFJS18","E3","FSM020207LM6",8310,8,41,10,218.5691127
1,"ALICIA","TEXIS","VARGAS",2,"MUJR220006MMCXSAA0","E8","OUA062013CL2",8710,8,80,10,144.7780134
1,"ANGELICA","VARELA","LOPEZ",1,"JUVA762660HMCAAL17","E9","SIS271316UX4",2106,8,83,10,284.1242668
1,"LEOBARDO","LUNA","PELAEZ",2,"ARLF662327HDFCPD03","E5","SCS732706JY3",7616,8,87,10,1403.96216
1,"DIEGO","SALINAS","ORTEGA",2,"CRLV662013HVUANC11","E6","OYS002723CL8",3012,3,62,10,1922.65377
1,"MARIA","FUENTES","REYES",1,"JIAC732912HMCMSA17","E8","IFC0210163K1",6414,6,83,10,190.2551862
1,"SAHID","ZAMORA","ORTIZ",2,"LOLM760026HDFPPG02","E8","CSA762310H60",8310,6,69,10,1687.965136
1,"STEPHANIA","SANCHEZ","ESQUIVEL",2,"SRBH672028MNTAAA19","E4","AIN261227AI6",9212,8,89,10,942.3055998
1,"MIGUEL","AGUILAR","QUINTERO",2,"CUVL762200MMCALA16","E10","PAO032806V21",8310,8,83,10,1405.442179
1,"NADIA","MONROY","BARRANCO",1,"AOTA722316MUSSAS13","E4","SMR062022MC0",8710,6,63,10,223.8513325
1,"ARMANDO","BARROSO","CAMPOS",2,"LOVJ672020HPLPLV16","E4","PAM072020RA9",9010,8,47,10,893.9433404
1,"ROBERTO","RAMIREZ","RAMIREZ",1,"GASM730002HYNALA22","E5","SDN062016KA3",6700,6,83,30,1606.005125
1,"FABIAN","ALCANTARA","BARROSO",1,"PAAF762026HGALML17","E8","TRC271219IR6",4617,9,30,10,2045.835401
1,"STEPHANIE","BAUTISTA","RIVERO",1,"AAOJ730023HCLVNA26","E9","SPU260110AG2",3012,6,48,10,430.7585256
1,"PAULA","NATERA","BENITEZ",1,"QURL732000HCLUSS16","E3","AGU062361M20",9314,3,63,10,2072.735059
1,"LIZBETH","CORTES","SIERRA",2,"CADH702308HCSSMG11","E6","PAI700020786",8310,7,90,10,297.5939771
1,"SILVIA","ACOSTA","RUIZ",1,"GAAM702006MDFAVT17","E6","SGA002621I79",8310,7,30,10,597.4234552
1,"GABINO","CRUZ","MARTINEZ",2,"MAXG702716MOCTXA11","E5","SSM072023M26",7012,6,21,10,354.8062652
1,"SALVADOR","LARA","SEBASTIAN",1,"MRYL732003HDFUXS17","E7","RCS002008FM6",8310,4,64,30,1610.410206
1,"MAXIMINO","MUNGUIA","SANCHEZ",2,"CXGA072317MDFSNN19","E8","COA062626N04",6219,8,92,10,2201.341774
1,"ALDREDO","HERNANDEZ","CAMACHO",1,"GUSJ762320HDFTNV12","E4","CCA0620204W7",8710,8,80,10,397.7191167
1,"SELENE","MOYO","ORTEGA",1,"SUCY072018HDFBAB16","E6","COP722320Q21",8310,8,83,10,2095.678791
1,"CECILIA","HERNANDEZ","OZ",1,"MOCA062627HJCNBL18","E6","IMS320260I36",4901,8,83,10,2035.915536
1,"LEONEL","PE","SANCHEZ",1,"GAMM002206MDFACA11","E11","IMB772010TT2",2118,8,87,10,252.9670972
1,"DIOSDADO","MELENDEZ","PINEDA",1,"ARUY762061MDFAGC12","E8","ISI261617US4",8611,6,80,10,1712.016303
1,"COSME","AVILA","MARTINEZ",1,"AUOA082613HDFUAD16","E3","HRA0620020X3",6219,6,63,10,1300.055912
1,"RICARDO","GARRIDO","GARCIA",1,NA,"E4","TMR060226FL4",8313,4,41,10,2160.542961
1,"MIRIAM","SEGURA","SANTACRUZ",1,"TOMK760023MDFANA10","E4","PTI072310669",8310,8,83,10,2207.391992
1,"GERARDO","SALAZAR","GARDU",1,"RIAA722227HDFSDC16","E4","IBI260161GD3",6914,8,61,10,1700.559347
1,"MOISES","ORTIZ","GONZALEZ",1,"GOSM002602HDFMNA10","E3","CII772027MA2",4110,3,83,10,848.4754573
1,"ENRIQUE","OJEDA","GARCIA",1,"AOAR072608HMCDAA10","E5","CCG062702LA9",3010,4,68,10,350.9146287
1,"LUIS","SANCHEZ","ALEMAN",1,"VANL060228MDFUCT10","E6","CLC062816JB7",8611,6,66,10,372.025672
1,"MARIA","ESCOBEDO","HERNANDEZ",1,"ARCL600020HDFYAS11","E6","FRX760210SX2",7616,9,93,10,1785.992583
1,"RAFAEL","LEONIDES","TORRES",1,"TRMR602312MDFACG17","E10","SUG702606NM0",8313,8,62,10,1888.972599
1,"OSCAR","PERFECTO","VALERIO",1,"GOBJ002326HDFMLA16","E4","MSC261741MA0",8310,8,87,10,1849.272768
1,"GUADALUPE","RAMIREZ","CONTRERAS",1,"PAAA720206HBSDCA21","E5","NCO772003RY3",8313,4,76,10,168.9680203
1,"MARIA","CHINO","GONZALEZ",1,"POGL762000MMSALT16","E10","PGM070226TM2",9212,8,74,10,344.7368456
1,"ALEJANDRO","GARCIA","BUSTAMANTE",1,"AILS602816MDFVNA10","E3","SMR702712906",6717,8,23,10,1622.449065
1,"POLETTE","ANKOWSKA","BERMUDEZ",1,"LUPL770209HOCSLA11","E3","CRX702700C76",6701,8,83,10,1755.626487
1,"JESUS","LARA","GOMEZ",2,"AOMS772626MDFJDN19","E8","OBU032716PDA",8710,4,70,10,792.9264617
1,"EDGAR","HERNANDEZ","CORREA",1,"MARM020000HDFLSA13","E8","IMS320260I36",8011,6,84,10,1754.268889
1,"GILBERTO","CHAVEZ","RIVERA",1,"MRHA772022MMCJAN11","E7","CIS072808PI7",6310,3,90,10,883.1620572
1,"HIPOLITO","SANCHEZ","TORRES",1,"NAAJ702726HGAVAL12","E7","CRRR722726U61",8310,9,83,10,107.8359101
1,"LUIS","MEJIA","BARRANCO",1,"MAGA660026HHGAAL03","E5","PCO7726276Y9",8310,3,62,10,355.4260505
1,"FERNANDA","ALVARADO","LUGO",2,"MRFS762206MMCDNF17","E5","SLI072703J6A",6812,3,83,10,1583.617924
1,"LUIS","MORALES","RIVAS",1,"PIAG602826MDFALB17","E5","SLA060026IU7",8710,8,83,10,1937.336683
1,"DANIEL","SANCHEZ","IBARRA",1,"TAPM772603HDFMCA16","E11","CTR620226IA6",8310,9,83,10,498.9090448
1,"ISABEL","HERRERA","CASTA",2,"MAMI002206MDFANA18","E7","GRV062712769",8310,8,46,10,434.9855065
1,"GUILLERMINA","ESPADAS","CASTA",1,"CAAA760222HHGSYL23","E4","COP722320Q21",8902,8,69,10,2082.887712
1,"MARIAN","GABRIEL","ORTIZ",1,"HRLM762722HDFAXA11","E6","GSM261316TL2",3210,7,80,10,1596.844307
1,"CARLOS","PINEDA","CASTILLO",2,"PAAA602706MGTLMS17","E3","RPA7326166WA",8917,7,83,10,2061.728862
1,"RODRIGO","ARREOLA","PEREZ",1,"ARGD032361MMCYAN10","E9","NRT762217366",6310,9,83,10,2176.264222
1,"LUIS","MALDONADO","GUZMAN",1,"MUAL721610MUSXMA16","E6","RLM2100270A7",6700,6,83,10,1317.946047
1,"FERNANDO","CASTELAN","SANCHEZ",1,NA,"E4","CAL062713LN0",2116,6,83,10,478.6972586
1,"SALVADOR","IBARRA","GUILLEN",1,"KULH721916HMCATN10","E7","SCC790006JJ0",6812,6,83,10,1528.34748
1,"NICOLAS","GARCIA","PEREDO",2,"AAAA762620HMCVCC12","E8","DSA772700UT0",8310,3,63,10,1006.008816
1,"RONALDO","SOLIS","GONZALEZ",1,"FOMS062727MGALAY17","E9","DDB070023UX6",8011,6,30,10,1466.055946
1,"ELIZABETH","VILLEGAS","GONZALEZ",1,"DIHL002613HDFUAS10","E9","MIN702626CFA",8310,6,83,10,447.4635222
1,"JOSE","PANZO","CONTRERAS",1,"FOCM702006HDFLNA16","E10","CAR072909CN1",8910,6,84,10,161.9930771
1,"ARTURO","ALVARADO","MALDONADO",1,"GAAJ030003HDFACN22","E4","CSI032603BM8",8710,8,83,10,1802.558637
1,"GILBERTO","PRADO","MENDEZ",2,"DRHV082026MDFLAA13","E7","SDM2710068H6",8710,8,67,10,485.8426673
1,"ESTEBAN","OLEA","SAUCEDO",2,"MOAF672722HDFNSL16","E3","RSR062212A76",8310,8,60,10,891.8668058
1,"VICTOR","HERNANDEZ","ESPARZA",1,"NRMS662301HMCGXL17","E5","AKI772610PC6",8310,8,67,10,1810.705765
1,"ELOISA","MOTA","MARTINEZ",2,"SILJ702621MDFLPS16","E11","SPA0720120RA",8310,8,83,10,1492.318207
1,"EDUARDO","GARCIA","IGA",2,"GOPC702926MDFNAN16","E9","PCM032624MTA",8313,3,46,10,306.0915668
1,"MAGDALENA","HERNANDEZ","PEREZ",2,"GOBI702717HNRNDV17","E3","NCH021620SWA",8310,3,83,10,517.0137287
1,"TERESA","LOPEZ","RAMIREZ",2,"OOIC732602MDFNSL16","E7","IIS201303AB7",8310,8,87,10,999.6664716
1,"VENUSTIANO","LOPEZ","RAMIREZ",2,"GAYR660022HDFAXN10","E6","MMR7729263SA",8313,8,83,10,1684.247745
1,"FABRICIO","MARTINEZ","BALLESTEROS",2,"MRCL762709HDFALS13","E7","PRM762623AI7",8310,8,90,10,1928.67139
1,"TOMAS","PEREZ","PEREZ",2,"SAGL760206HMCNTS23","E7","JTL221217TL3",8917,8,62,10,273.6272001
1,"LEVI","GONZALEZ","HERNANDEZ",1,"AOHC700026MNLCNL26","E4","ADI0623020X1",8916,8,83,10,632.6578941
1,"KARLA","IBARRA","ARIAS",1,"CAAL762603MBCSYA16","E5","HRA230210BT6",4010,8,83,10,883.7779104
1,"ANGELICA","MONROY","BECERRIL",2,"CODP070226MPLAUL18","E8","GPS0626108K6",8310,6,62,10,1160.372142
1,"VICENTE","RUBLUO","PE",2,"GAUM062726MNRLVA13","E11","SMU201603F27",6012,7,66,10,2214.053563
1,"JAZMIN","LUNA","REYES",2,"PAHS072908MOCCAF16","E5","SRB062607MT6",4601,8,83,10,1779.829326
1,"LORENA","MURCHIO","HUERTA",1,"ARGA062612HDFNAL12","E7","ATP2110170K0",8310,6,92,10,2136.720769
1,"EDUARDO","PEREZ","FIGUEROA",2,"MOAG702706MDFAMD10","E7","SMN762012FN9",8211,4,66,10,1754.489591
1,"FABIOLA","HERNANDEZ","TORRES",1,"ARBJ772326HGAANA17","E10","MCC2616067Y7",2910,3,30,10,333.7604861
1,"PAULINA","CAMPOS","SALAZAR",1,"HRTG721020MDFAAL16","E3","TMA770216AQ6",6613,6,89,10,2006.994707
1,"MAXIMINO","NAVA","CASTILLO",1,"AIAI660004HJCVDG22","E10","SUC0726408U1",6714,8,63,10,172.4581351
1,"ARMANDO","MARTINEZ","SOLIS",2,"PRAG072803MSPASA13","E9","AIS070003000",8310,6,87,10,154.2993987
1,"YOLANDA","VALENTE","TREJO",2,"TAAR032728HDFAAD17","E5","UOB002607AR6",8310,6,63,10,997.7465823
1,"AZUCENA","ACOSTA","ACOSTA",2,"PRAS700226HNLANN27","E5","MCA7002099R7",6014,8,84,10,1607.169504
1,"SABINA","VALENCIA","OZ",1,"CARR080208MMCHSL22","E4","KKS0729003H6",8310,4,83,10,1347.441945
1,"MARIA","HERNANDEZ","ZAVALA",2,"OAPO702603HQTAAS13","E2","ASO070228IU7",8310,8,62,10,1388.617953
1,"DAVID","GARCIA","CASTILLO",2,"SAAR762602MMCNLM17","E9","PAL261740327",3010,8,30,10,236.8541276
1,"ROSA","JIMENEZ","LOPEZ",2,"ORAB062313MDFDGT13","E6","ARC000220M87",6410,8,83,10,537.4684133
1,"MARIO","GARCIA","PONCE",2,"MRMC760206MDFNAA22","E4","IAN670203MA0",3010,6,62,10,629.3130012
1,"AMALIA","CASTA","PEREZ",1,"AAOY732326MDFLAX12","E5","RLS022327C36",7411,6,82,10,2166.406921
1,"CARMEN","ALCARAZ","SALGADO",1,"VRGI662627MMCGAA19","E4","SPG201007G62",7012,8,92,10,2149.044071
1,"ELOY","HERNANDEZ","ALDAMA",1,"RILA762317MSLSPS12","E8","AGR072326J94",7611,8,89,10,2215.728695
1,"MARGARA","HERNANDEZ","SUAREZ",1,"GUGJ062717HNLAYM16","E7","RAR0727267Q2",4712,6,21,10,1706.485787
1,"IVAN","MOLINA","BARBOSA",1,"BUAR021226MDFNVD17","E6","ITR7026266S9",6217,9,46,10,1570.50265
1,"GERARDO","DIAZ","ZAVALA",2,NA,"E6","GIN0026263S4",8310,9,60,10,1802.628417
1,"MIGUEL","GUERRERO","MATA",1,"MAHM082027HDFAAG16","E9","BMR020062SXA",6219,9,93,10,221.0594782
1,"ARTURO","GONZALEZ","MOGUEL",1,"AOLA662217MDFDPN16","E7","MDA060026MN6",6219,8,83,10,2028.285958
1,"JORGE","JARDON","AFANADOR",1,"LOGJ072727HDFPYS17","E7","SAC072626GL3",8310,6,87,10,2030.78601
1,"RAUL","REYES","GALLEGOS",2,"BRSG670003MGANLD26","E5","NRS271626U03",2112,9,92,10,1188.262719
1,"MONSERRAT","LA","GARCIA",1,"OOVL792713HMCALS19","E5","ISI261617US4",8310,6,41,10,1254.430426
1,"LIZETH","MARTINEZ","SOTO",1,"CUAN721603MDFVAA13","E4","AGA261614VD0",8310,4,83,10,504.7610174
1,"DOMINGO","MARTINEZ","JIMENEZ",2,"SIVA721723MMCLUL17","E7","GIM762012N22",8011,8,90,10,784.9885621
1,"MARIBEL","LANDAZURI","ARROYO",1,"FASP722226MDFJGM16","E2","JPM7629270L3",9010,4,76,10,1697.128253
1,"TERESA","LORENZO","COLUNGA",2,"DUGS702626HMSAAM03","E7","SCT271206SB4",8917,9,62,10,268.0635572
1,"RICARDO","MEJIA","LIRA",2,"CAHJ762726HOCYAL17","E9","SAT072727Q90",2312,8,83,10,2220.15253
1,"ABIGAIL","CARRILLO","NAVA",2,"IUDB762624MDFTLT17","E7","CFF0026177R0",6310,8,83,10,2094.289267
1,"HONORIO","QUINTANA","MORALES",1,"MONA762660HDFAVA12","E8","GNP7200233P2",8310,4,83,10,1956.757373
1,"JOSE","MORALES","VEGA",1,"CUPS672626HDFVAA11","E8","SSR260216AT2",8011,8,83,30,824.8083363
1,"ERICK","DAVILA","MARTINEZ",1,"AAAA021202MGALMM16","E7","CSR270106SN7",8310,7,83,10,2181.28667
1,"EDUARDO","PEREZ","CASTELLANOS",2,"AICR660216MDFAAG16","E8","GCS730229BY9",8310,6,83,10,2049.726338
1,"SERGIO","VELAZQUEZ","JUAREZ",1,"MAMV022616HDFLJC10","E6","SDN062016KA3",8710,3,92,10,621.5228382
1,"JOSE","MATA","NIEVES",2,"HRCL020208MPLAAA17","E3","SAI762022636",7012,8,42,10,636.6441971
1,"FELIX","ARREDONDO","JARA",1,"LOAM062426MDFPLA14","E5","ADR702606822",8011,7,76,10,761.3464268
1,"ENRIQUE","LOPEZ","MARTINEZ",1,"DIMK772626MDFUAA10","E4","RTR030220RL7",6310,6,67,10,1494.944364
1,"JAVIER","FLORES","HERNANDEZ",1,NA,"E6","MCC022620CN6",4814,6,83,10,1106.21005
1,"JANETH","LOPEZ","ALVAREZ",1,"VIVJ602706HDFLLN16","E5","ISC0702162I1",8011,8,76,10,1972.216565
1,"VANESSA","MARTINEZ","MARTINEZ",1,"AIGL762400HDFVAS13","E9","CIN062624S71",8310,8,83,10,1692.929975
1,"REYNALDA","LOPEZ","DIAZ",1,"UACI760220MPLVAN22","E4","NOOR732006RF6",8310,9,67,10,1497.615943
1,"ALFREDO","RUIZ","OZ",2,"RRLL602617HDFLTX10","E6","IRX271312J37",8910,8,32,10,507.9318697
1,"ENRIQUE","ARRIOLA","RUIZ",2,"HRCL662021MDFAAU17","E5","TRV062614HA6",7010,3,41,10,740.8605558
1,"GUADALUPE","VEGA",NA,2,"GAGR021706HMCAAA08","E4","GAM7726209R3",8011,8,80,30,2076.329165
1,"ANGEL","MEDINA","HERNANDEZ",1,"SINC772606MBCLGL16","E7","MOMR730027TA2",8310,4,48,10,1449.448476
1,"MIGUEL","ACOSTA","TORAL",1,"SAAJ702320HDFLVA13","E4","GAC221709U02",8310,8,62,10,1411.511109
1,"ISMAEL","ROSAS","RICO",1,"PRPJ722220HMCAXN16","E5","IPA0623026N7",6714,8,69,10,172.4183824
1,"MARCOS","NAVARRO","VALENZUELA",1,"CASJ732606HMCMLL11","E3","SPA760020GH6",8917,9,73,10,183.9873841
1,"MARTIN","GONZALEZ","CASTILLO",1,"AAGS722322HGAMAT10","E9","MAN7026007G6",8313,6,87,10,545.4739324
1,"RAQUEL","GENICO","GARCIA",1,"PRBJ732626HMCALN16","E4","CMO002640HW2",8310,6,60,10,630.1823341
1,"FRANCISCO","NAVARRETE","NIEVES",1,"GAAV672010HVULNC17","E4","SCS002616HP6",6714,8,83,10,875.362053
1,"ADRIANA","LA","TELLO",2,"SAHM702216MVUNAA17","E11","MAPL200220BA6",6218,7,83,10,174.3574514
1,"ARLETTE","HERNANDEZ","RAMOS",1,"TRDC621623MVULMA16","E5","BMN762219927",7616,6,83,10,1496.660128
1,"RUBEN","GALLARDO","LOPEZ",1,"BOMM721310HDFLQA19","E5","KAT072316QU6",8310,8,88,10,1106.285127
1,"AMELIA","HERNANDEZ","BORJA",2,"FAOJ622602HDFAAN13","E10","IPA271702SU9",8310,8,80,10,1726.779006
1,"MONICA","MENDOZA","ALVAREZ",1,"CRTF721060MDFAAA12","E5","PAO060207R36",9314,9,86,10,1939.551528
1,"VICTOR","ISIDRO","CARRILLO",1,"VIPN211210MMCLCYA6","E4","AGR020020JF3",9212,4,67,10,176.0994347
1,"JONATHAN","MENDEZ","HERNANDEZ",1,"TUCJ622207HDFAAS16","E6","SSR002710LV6",8310,8,90,10,1131.938681
1,"ALEJANDRA","FUENTES","LOVERA",1,"AOMM721313MMCSAG13","E4","BMN762219927",7411,9,49,10,1316.253616
1,"ROSAURA","TINAJERO","SAINZ",2,"SIMM060227MMCLAA27","E11","KMS0723212Y2",8011,6,66,10,283.7515331
1,"LUIS","PE","HERNANDEZ",1,"SAPM762223MMCLNA16","E3","CBP070003LM3",8310,8,93,10,238.1667804
1,"GRICELDA","REYNOSO","RIVERO",1,"SAAR211306HMCNYAA0","E11","CLA072612AG2",6913,8,83,10,886.0973277
1,"GLORIA","MACIAS","GUERRERO",1,"PANC080226HDFLLA10","E7","HNR072203A09",9314,8,23,10,1965.306596
1,"YARETZI","VITE","RUIZ",1,"MRAF720213HPLDCA11","E4","SCJ062226HCA",3213,8,66,10,487.0046677
1,"GABRIELA","LOPEZ","GARCIA",2,"SACL630207MDFNMA20","E7","STP702361AV9",6310,6,83,10,1559.469013
1,"ROCIO","CARRILLO","SANCHEZ",1,"SAJA082626HDFNSL16","E5","CCD792620U99",8916,6,47,10,1947.516617
1,"GUADALBERTO","ALBA","OVIEDO",2,"CUAJ022623HVUACN17","E9","SDN062016KA3",4601,6,67,10,502.0605645
1,"GONZALO","BAUTISTA","VILLEGAS",1,"CAAI732619MVUMYS10","E4","VMA210003CF2",8310,6,30,10,820.1825645
1,"DOLORES","ALVARADO","PEREZ",1,"AOGA772916MDGCMC19","E5","BCP002806S64",8310,9,30,10,645.3521141
1,"DAVID","ESPINOZA","REYES",2,"AASA732219MHGLNS11","E8","HAA0723190K7",4718,8,60,10,2131.403702
1,"DENISSE","SANCHEZ","MARTINEZ",1,"VRAR700227HMCLYA11","E9","SOM062616PNA",6014,6,83,10,510.3034751
1,"JORGE","POSADAS","AGUIRRE",2,"FRBS082617HDFLTN16","E7","GSR0627276X7",8310,8,83,10,781.7564843
1,"ROBERTO","OLIVARES","GUTIERREZ",1,"DOGJ722210HSLMUS10","E11","OCM7702067G3",6814,6,21,10,248.5389672
1,"CITLALI","AGUILAR","VILLA",1,"VIAA722000HMCLDL17","E9","SSP792016UIA",8903,6,83,10,1495.47554
1,"TERESA","SALAZAR","CALDERON",1,"CAMC032728MJCLAY13","E7","RRC7900236I2",6212,9,83,10,2020.98358
1,"MANUEL","MEJIA","BALLESTEROS",2,"BIMG702361HDFATB11","E5","TMR072706KD6",2010,6,83,10,1859.055086
1,"HECTOR","SANCHEZ","BORUNDA",1,"AOAJ062706HDFDNL13","E5","ARA271027D66",6014,3,83,10,1145.019628
1,"JUAN","ROJAS","MADERA",1,"GOAG732706MDFMMB16","E6","IBA211316K67",3012,6,92,10,193.8810443
1,"GONZALO","ARENAS","CORNEJO",1,"AOHT002610MPLMAA17","E4","SPR792319FA3",8310,7,30,10,1739.146075
1,"PATRICIA","ROBLERO","MENDEZ",1,"MAMJ770222HDFLAM12","E9","PSP0720176B0",7411,8,83,10,2146.678093
1,"MARIO","GUERRA","SEDANO",1,"QUMS021608HDFNGL10","E5","ANF732717RP6",2118,6,93,10,1379.091761
1,"GIOBEL","NORIANUEVA","HERRERA",1,"GAAV702061MDFAGL10","E10","CII772027MA2",8910,8,30,10,1658.292082
1,"MARIA","CORTES","JIMENEZ",2,"DOOM732212HDFMAA11","E5","MIN702626CFA",3012,8,82,10,214.5397831
1,"VICTORIA","ARIAS","VIEYRA",2,"OIJJ732912HMCLAS13","E9","YBL070226GJ6",8310,6,93,10,1156.568597
1,"JAIME","RAMIREZ","LOPEZ",2,"MOLD721600HCSAPN17","E7","ISM2613006N1",8917,8,83,10,1928.842824
1,"GABRIELA","MONTELONGO","ESQUIVEL",1,"VRVD080027HTCNLL27","E8","SPA032220736",6310,7,83,10,1747.890103
1,"SELEN","BEZAURY","MORA",1,"OIBM732603HDFLAG17","E4","ITR000062263",8310,6,83,10,749.3851086
1,"IGNACIO","FLORES","LOPEZ",2,"LASA632721MMNALC17","E5","AAU0627277W0",8011,6,83,10,208.8342702
1,"ERICK","BONILLA","HERNANDEZ",2,"CAGJ032000HDFHAM17","E4","ACS002601BV6",8310,4,62,10,1302.417094
1,"CELERINO","RUIZ","RAZO",2,"GOVS032827HDFMVA18","E9","MAX2610082T6",8310,8,60,10,2147.79071
1,"ARTURO","SANCHEZ","MEDRANO",2,"MARF062017HVUASA16","E7","APA072617TM6",6914,3,80,10,1927.940225
1,"MARISOL","CARMONA","ALARCON",2,"GOMA072627HDFNDL11","E7","MCS732607230",6810,8,67,10,132.4933285
1,"IGNACIO","SILVA","PALAFOX",2,"AAMS062719MMCMLH10","E7","GRT022726GY6",6310,8,66,10,1802.943397
1,"GERARDO","MURILLO","GARCIA",1,"ROGM730020MDFSSA26","E5","CFA062216K61",8313,6,83,10,424.9769043
1,"DESIDERIO","EZ","CALDERON",1,"AOMF762001HDFJXA16","E4","PAMR0326186F4",8310,8,83,10,2061.201709
1,"SERGIO","LOPEZ","MORALES",2,"VRCR662316HDFLAL16","E4","CCO072722C31",3010,6,60,10,532.764308
1,"MARCO","PINEDA","CENTENO",1,"GUUI062326HMCAAA16","E6","SNT732606UG0",6014,8,76,10,280.5434576
1,"JESSICA","MARTINEZ","RODRIGUEZ",1,"LACM772306HDFAAG19","E5","BSM772609DU0",8917,8,42,10,268.1878234
1,"GEORGINA","JIMENEZ","MAGALLON",1,"FOFS062207MDFLAS17","E4","RIN0720068V2",9010,8,21,10,1003.941273
1,"RENE","FRAGOSO","VEGA",1,"BODA021600HDFCVD10","E4","UTM7622020J2",8313,9,83,10,1016.574446
1,"VERONICA","BARAJAS","RIO",2,"AOAF722303MMCSSB11","E8","AAT072610IA3",4614,6,80,10,283.0591028
1,"FRANCISCO","SANTIAGO","ALONSO",1,"URLO721316HDFPAS16","E7","STP6620062AA",8910,6,70,10,2038.842857
1,"MARIANA","CALZADA","BLANCO",1,"AAOA762014MMCMLN10","E11","SAI762022636",7210,4,83,10,2185.620102
1,"VERONICA","HAU","ROJAS",1,"SURM721600MDFSSA12","E10","NAT270216QU0",9212,4,83,10,609.5369459
1,"DANIELA","ARELLANO","HERNANDEZ",1,NA,"E12","ASO070228IU7",8310,6,67,10,755.0084816
1,"ANAIN","MERINO","GARCIA",2,"AAOJ722901MDFYAS16","E3","FMM201006GG0",6111,6,61,10,1205.641265
1,"GUADALUPE","GARCIA","MARTINEZ",1,"OAAA211006HGALMFA2","E8","SCI200003UY7",3012,4,62,10,2057.068855
1,"MARIA","VAZQUEZ","MEJIA",2,"TOGR700206HDFATA21","E5","AVA2216043UA",6310,8,73,10,182.7776129
1,"JAIRZINHO","PORTILLO","HUERTA",1,"FABK022816MDFALA16","E8","IMS320260I36",6010,8,83,10,725.9539439
1,"ALEJANDRA","GAONA","GOMEZ",2,"MANA082206HMCAGN16","E10","BBS210126HP2",9010,6,76,10,1140.538717
1,"ANGEL","HERRERA","CEBALLOS",2,NA,"E5","DRM721600ND6",8310,9,83,10,2170.944889
1,"CAROLINA","BELLO","BECERRIL",1,"AARJ662316HNRLGM16","E8","PPM260201AM7",8310,8,63,10,1641.340821
1,"EDUARDO","HERRERA","MONTES",2,"JUHJ792012HVUAAN18","E10","CMR020212M64",9010,8,93,10,1880.451442
1,"STEFANY","PEREZ","GONZALEZ",2,"GOSK732326MDFDLA17","E4","PAC062300U67",6700,3,83,10,1319.464212
1,"ESTEFANNY","MANDUJANO","MARTINEZ",2,"JACR702600MMCVUL18","E4","PAI2610213U0",9314,9,63,10,1347.886578
1,"GABRIEL","MORA","MIRANDA",1,"TRGA062223HDFAND16","E7","ACV022610AV2",7212,8,92,10,2178.250395
1,"GERARDO","ZARATE","PACHECO",1,"FOMG762217HMCNND03","E6","CMF271020FU2",3213,9,83,10,792.2167975
1,"DIONICIO","AGUILAR","GARCIA",2,"PRAL062626HDFAUS16","E7","BMI260116NY6",2312,9,30,10,1882.641412
1,"FELIPE","HERNANDEZ","MORALES",2,"MOTL732616HDFLXS10","E5","NFI6326416T1",2118,6,76,10,1885.032598
1,"BEATRIZ","GUTIERREZ","GUZMAN",2,"SAHB760200MMCNAA11","E9","BRS322710CY6",7610,3,67,10,778.8287988
1,"JOSE","MENDOZA","CANO",1,"GACG662004HDFANA16","E4","IRC0026200L1",8310,8,82,10,1064.033477
1,"ALEJANDRO","CALDERON","GARCIA",1,"CRPA702606HMCNBL16","E7","JUAW772316UX1",8314,6,92,10,1638.336801
1,"KARLA","MENDEZ","ARANGO",1,"VAVC722600HDFLLS17","E7","SIT072607V86",8310,8,83,10,1968.679057
1,"ALEJANDRA","SALVA","ON",1,"OOJI022628HDFSAS13","E3","ADI030216QJ3",8310,8,28,10,2031.045133
1,"MEXTZIN","FIGUEROA","MARTINEZ",1,"CUAM792306HMCANG16","E10","SDN062016KA3",8211,8,30,10,1012.20541
1,"ALBERTO","SALAS","LOPEZ",1,"BUGI760201HDFAAS16","E9","INT602316RW6",8011,6,83,10,1652.772931
1,"SILVIA","YEPEZ","CARRILLO",2,"PRAS080206MDFAYN28","E4","VPR271026KY0",9010,8,70,10,298.7914181
1,"FELIPE","GALVAN","LOPEZ",1,"ARSG760210MDFUND11","E6","MSS201026TU1",3010,6,28,10,1576.065413
1,"MARIA","ROJAS","GOMEZ",1,"HRHC722916HDFAAS12","E7","ATP2110170K0",6310,6,83,10,942.4235084
